sku_id,tienda_id,fecha,region,ciudad,distrito,formato_tienda,canal_venta,cluster_tienda,segmento_cliente_principal,categoria,subcategoria,marca,proveedor,sku_estado,precio_lista,precio_venta,costo_unitario,margen_pct,descuento_pct,stock_actual,stock_seguridad,inventario_transito,dias_inventario,ventas_unidades_7d,ventas_unidades_30d,ventas_valor_30d,unidades_devueltas_30d,rotacion_30d,forecast_7d,forecast_30d,error_forecast_pct,quiebres_7d,quiebres_30d,visitas_tienda_30d,tickets_30d,tasa_conversion_pct,share_categoria_pct,competencia_precio_prom,precio_vs_competencia_pct,elasticidad_precio,promo_activa,tipo_promo,dias_promo_mes,inversion_trade,exhibicion_secundaria,espacio_gondola_cm,puntaje_planograma,cumplimiento_sla_pct,fill_rate_pct,lead_time_dias,frecuencia_reposicion_dias,temperatura_promedio,lluvia_mm_mes,feriado_mes,evento_local,campania_marketing,canal_abastecimiento,nivel_socioeconomico_zona,distancia_cd_km,capacidad_bodega_m3,merma_pct,vencimiento_dias,vida_util_dias,reclamos_30d,rating_cliente,score_tendencia_categoria,prioridad_comercial,riesgo_quiebre_score,target_reponer_sku
SKU-0076,TDA-136,2025-09-29,Lima,Lima,Ate,Minimarket,Mayorista,Conveniencia,Ahorro,Snacks,Chocolates,Marca_E,Proveedor_Local,Activo,2.25,2.25,1.98,0.12,0.0,16,19,15,6.9,21,70,157.5,2,4.38,17,60,0.14,1,1,1119,203,0.181,0.056,2.58,-0.128,-0.31,0,Sin promo,0,0.0,0,155.1,0.63,0.883,0.859,7,8,22.9,12.5,0,Campana escolar,Trade marketing,CD Central,C,274.8,52.9,0.043,18,30,2,3.7,0.265,Alta,65.7,1
SKU-0043,TDA-004,2025-08-16,Sur,Arequipa,San Isidro,Bodega,Tradicional,Conveniencia,Ahorro,Limpieza,Papel,Marca_Propia,Proveedor_Pacifico,Temporal,15.81,15.81,9.96,0.37,0.0,6,11,16,3.1,11,59,932.79,2,9.83,10,49,0.17,2,3,1986,421,0.212,0.286,14.34,0.103,-0.98,0,Sin promo,0,0.0,0,172.9,0.82,0.942,97%,10,2,32.8,219.1,0,Fiesta local,Digital,Cross docking,B,826.8,51.4,0.05,78,180,1,4.0,0.603,Media,79.4,1
SKU-0263,TDA-168,2025-07-30,Oriente,Iquitos,Los Olivos,Minimarket,Moderno,Conveniencia,Ahorro,Lacteos,Mantequilla,Marca_A,Proveedor_Andes,Activo,11.6,8.7,5.92,0.32,0.25,0,6,7,0.0,5,25,217.5,1,25.0,6,29,0.16,2,5,1352,490,0.362,0.244,11.55,-0.247,-2.39,1,Descuento,17,2093.38,0,124.6,0.75,0.912,0.882,5,10,14.4,214.0,0,Ninguno,Digital,Proveedor directo,D,573.0,39.7,0.069,162,365,2,4.6,0.529,Alta,88.6,1
SKU-0181,TDA-175,2025-12-04,Norte,Trujillo,Miraflores,Bodega,Tradicional,Bajo valor,Premium,Snacks,Frutos secos,Marca_A,Proveedor_Global,Activo,1.94,1.53,1.06,0.31,0.21,10,10,24,5.8,10,52,79.56,1,5.2,10,45,0.13,0,1,1217,392,0.322,0.266,1.86,-0.177,-2.03,1,Cupon,14,2942.27,1,36.5,0.61,0.842,0.765,11,2,32.6,100.6,0,Ninguno,Trade marketing,CD Central,C,364.3,37.8,0.023,47,90,0,4.2,-0.017,Media,28.9,0
SKU-0792,TDA-090,2025-09-19,Lima,Lima,Centro,Bodega,Moderno,Conveniencia,Premium,Lacteos,Queso,Marca_A,Proveedor_Local,Activo,12.58,12.58,8.68,0.31,0.0,1,17,0,0.5,12,59,742.22,2,59.0,16,59,0.0,2,4,1265,504,0.398,0.105,15.09,-0.166,-0.77,0,Sin promo,0,0.0,0,114.3,0.52,0.966,0.731,12,5,31.1,62.3,0,Ninguno,Ninguna,Proveedor directo,B,665.8,119.3,0.057,48,60,1,3.7,-0.303,Baja,64.7,1
SKU-0591,TDA-023,2025-10-25,Centro,Ica,Surco,Hipermercado,Mayorista,Medio valor,Mascotas,Lacteos,Yogurt,Competidor_X,Proveedor_Local,Activo,7.26,7.26,4.36,0.4,0.0,44,30,15,11.2,33,118,856.68,3,2.68,31,108,0.08,0,2,4453,1605,0.36,0.261,8.5,-0.146,-0.97,0,Sin promo,0,0.0,no,123.1,0.8,0.976,0.879,3,4,31.9,79.4,0,Campana escolar,Ninguna,CD Regional,C,78.4,74.2,0.075,28,90,0,3.8,0.597,Baja,32.1,0
SKU-0515,TDA-130,2025-11-04,Oriente,Pucallpa,La Molina,Ecommerce,Online,Alto valor,Familias,,Papas,Marca_C,Proveedor_Norte,Activo,9.71,9.71,6.99,0.28,0.0,14,13,13,8.6,14,49,475.79,1,3.5,13,59,0.2,0,2,2898,805,0.278,0.299,11.77,-0.175,-0.47,0,Sin promo,0,0.0,0,128.0,0.55,0.96,0.878,5,13,15.8,182.6,0,Ninguno,CRM,Proveedor directo,C,324.6,111.3,0.022,38,60,1,4.5,0.276,Alta,35.0,0
SKU-0451,TDA-087,2025-01-21,Oriente,Pucallpa,La Molina,Bodega,Moderno,Alto valor,Ahorro,Abarrotes,Aceite,Marca_A,Proveedor_Andes,Activo,"7,04",7.04,5.28,0.25,0.0,20,24,15,7.1,20,85,598.4,3,4.25,23,89,0.05,0,3,1897,645,0.34,0.124,8.55,-0.177,-1.51,0,Sin promo,0,0.0,0,124.4,0.92,0.915,0.962,2,8,25.8,113.5,0,Ninguno,Trade marketing,Cross docking,B,210.6,9.8,0.078,39,60,4,5,-0.175,Alta,56.2,1
SKU-0875,TDA-203,2025-04-04,Centro,Ica,San Isidro,Supermercado,Tradicional,Medio valor,Jovenes,Abarrotes,Fideos,Competidor_X,Proveedor_Local,Activo,10.29,10.29,6.17,0.4,0.0,12,18,7,4.1,24,88,905.52,3,7.33,18,85,0.03,1,4,3638,902,0.248,0.258,8.98,0.146,-0.47,0,Sin promo,0,0.0,1,145.6,0.96,0.778,0.896,5,8,19.8,197.3,1,Ninguno,CRM,Cross docking,C,639.9,10.5,0.055,36,90,0,4.4,0.079,Baja,63.9,1
SKU-0046,TDA-205,2025-08-07,Lima,Lima,Comas,Bodega,Tradicional,Bajo valor,Mascotas,Bebidas,Energizantes,Marca_E,Proveedor_Andes,Activo,6.78,6.78,4.34,0.36,0.0,17,19,0,11.3,14,45,305.1,0,2.65,15,53,0.18,0,2,2893,1274,0.44,0.184,7.49,-0.095,-1.2,0,Sin promo,0,0.0,0,123.2,0.92,0.959,0.857,9,4,12.6,154.8,0,Campana escolar,TV,Proveedor directo,C,362.9,46.2,0.028,99,120,1,5.0,0.178,Baja,57.8,1
SKU-0371,TDA-197,2025-07-26,Lima,Lima,Industrial,Cash&Carry,Tradicional,Alto valor,Familias,Abarrotes,Conservas,Marca_B,Proveedor_Norte,Temporal,31.26,28.13,22.79,0.19,0.1,9,11,0,6.6,9,41,1153.33,1,4.56,10,43,0.05,1,1,1868,624,0.334,0.206,30.85,-0.088,-0.93,1,Cupon,3,3731.32,0,47.0,0.56,0.76,0.861,3,6,16.8,201.9,0,Temporada verano,TV,CD Central,C,645.4,110.7,0.071,104,120,3,4.6,0.251,Media,70.1,1
SKU-0397,TDA-016,2025-04-28,Lima,Lima,Los Olivos,Supermercado,Tradicional,Conveniencia,Oficinas,Abarrotes,Conservas,Marca_Propia,Proveedor_Pacifico,Temporal,11.54,11.54,9.23,0.2,0.0,0,15,0,0.0,13,59,680.86,1,59.0,12,50,0.15,2,2,2168,689,0.318,0.365,10.87,0.062,-0.67,0,Sin promo,0,0.0,1,152.5,0.76,0.96,0.794,7,11,27.0,16.6,0,Ninguno,CRM,CD Central,D,386.9,52.7,0.057,67,90,1,4.0,-0.17,Media,64.0,1
SKU-0452,TDA-056,2025-03-21,Lima,Lima,Comas,Supermercado,Online,Medio valor,Familias,Abarrotes,Conservas,Marca_D,Proveedor_Pacifico,Activo,21.54,21.54,15.08,0.3,0.0,14,13,0,5.7,18,74,1593.96,0,5.29,15,70,0.05,0,2,2706,1145,0.423,0.267,24.49,-0.12,-0.95,0,Sin promo,0,0.0,0,175.6,0.94,0.767,0.967,7,6,28.0,37.0,1,Ninguno,Ninguna,CD Central,C,832.6,40.6,0.044,156,180,2,3.8,0.215,Baja,32.3,0
SKU-0354,TDA-060,2025-10-05,Lima,Callao,Los Olivos,Ecommerce,Online,Descuento,Jovenes,Snacks,Galletas,Marca_D,Proveedor_Local,Activo,8.26,7.1,5.47,0.23,0.14,18,16,9,7.1,21,76,539.6,2,4.22,21,98,0.29,0,2,2554,1216,0.476,0.021,8.81,-0.194,-0.46,1,Cupon,19,2824.48,0,46.5,0.99,1.2,0.724,9,14,23.6,44.7,0,Ninguno,Influencers,CD Regional,D,500.8,118.9,0.071,3,30,1,3.3,-0.132,Media,35.8,0
SKU-0258,TDA-237,2025-02-15,Lima,Lima,Ate,Bodega,Moderno,Conveniencia,Oficinas,Abarrotes,Fideos,Competidor X,Proveedor_Andes,Activo,27.3,27.3,20.48,0.25,0.0,25,4,2,25.0,7,24,655.2,1,0.96,5,19,0.21,1,1,2358,874,0.371,0.292,26.76,0.02,-0.77,0,Sin promo,0,0.0,0,134.2,0.55,0.872,0.774,11,2,20.1,187.9,0,Ninguno,Trade marketing,CD Regional,E,103.1,62.2,0.052,23,365,1,3.2,-0.32,Media,14.9,0
SKU-0732,TDA-046,2025-10-30,Sur,Tacna,Ate,Hipermercado,Online,Alto valor,Jovenes,Lacteos,Yogurt,Marca_Propia,Proveedor_Global,Activo,8.68,6.25,3.81,0.39,0.28,15,24,0,4.2,21,107,668.75,4,7.13,24,110,0.03,1,1,3663,894,0.244,0.297,10.36,-0.397,-1.46,1,Descuento,18,1934.23,0,162.0,0.8,0.799,0.971,11,9,12.8,129.3,0,Fiesta local,CRM,CD Regional,A,253.3,105.3,0.041,114,120,1,4.0,0.422,Baja,77.7,1
SKU-0049,TDA-028,2025-03-24,Lima,Lima,Los Olivos,Minimarket,Moderno,Descuento,Premium,Lacteos,Mantequilla,Marca_D,Proveedor_Global,Activo,12.1,12.1,8.59,0.29,0.0,0,5,2,0.0,4,22,266.2,1,22.0,5,20,0.09,2,4,1085,301,0.277,0.057,11.71,0.033,-2.21,0,Sin promo,0,0.0,0,161.5,0.53,0.935,0.939,6,13,13.4,177.6,0,Ninguno,Ninguna,CD Regional,C,810.4,36.0,0.048,231,365,0,4.3,0.581,Baja,73.8,1
SKU-0030,TDA-201,2025-10-07,Lima,Lima,San Isidro,Bodega,Mayorista,Descuento,Premium,Abarrotes,Conservas,Marca_Propia,Proveedor_Andes,Activo,10.06,9.46,6.72,0.29,0.06,-19,9,4,7.0,8,30,283.8,0,4.29,8,38,0.27,1,2,1309,467,0.357,0.117,11.76,-0.196,-1.7,1,Combo,20,2834.49,0,163.6,0.8,0.85,0.939,7,4,20.0,130.3,0,Partido,CRM,Cross docking,E,413.9,42.1,0.006,274,365,1,3.5,0.502,Baja,80.1,1
SKU-0734,TDA-106,2025-05-15,Lima,Callao,Ate,Ecommerce,Online,Conveniencia,Jovenes,Limpieza,Desinfectante,Marca_Propia,Proveedor_Norte,Temporal,41.36,,23.99,0.42,0.0,45,19,1,24.5,14,55,2274.8,2,1.22,16,61,0.11,0,3,1663,374,0.225,0.166,37.12,0.114,-1.88,0,Sin promo,0,0.0,1,139.3,0.88,0.746,0.966,2,5,15.9,32.1,0,Partido,Trade marketing,CD Central,D,685.1,86.9,0.074,5,30,1,4.2,0.406,Media,33.0,0
SKU-0412,TDA-009,2025-04-16,Oriente,Pucallpa,Industrial,Supermercado,Mayorista,Bajo valor,Premium,Abarrotes,Arroz,Marca_Propia,Proveedor_Local,Activo,18.3,18.3,9.88,0.46,0.0,23,19,19,8.6,24,80,1464.0,1,3.48,20,72,0.1,1,5,2665,1141,0.428,0.317,16.3,0.123,-2.1,0,Sin promo,0,0.0,0,110.2,0.61,0.877,0.93,2,4,14.2,85.7,0,Ninguno,Trade marketing,Proveedor directo,C,560.5,77.4,0.066,54,90,1,5.0,0.474,Baja,47.5,1
SKU-0714,TDA-040,2025-07-09,Norte,Piura,Ate,Ecommerce,Online,Descuento,Oficinas,Lacteos,Yogurt,Marca_A,Proveedor_Andes,Activo,19.53,13.48,10.38,0.23,0.31,17,13,9,8.0,18,64,862.72,1,3.76,13,63,0.02,0,3,2622,962,0.367,0.11,22.07,-0.389,-0.8,1,Combo,14,1185.12,0,175.5,0.79,0.858,0.821,1,10,12.3,139.0,0,Ninguno,Influencers,CD Regional,D,80.8,54.3,0.036,230,365,0,4.4,0.181,Media,37.7,0
SKU-0510,TDA-063,2025-07-12,Sur,Cusco,Surco,Bodega,Moderno,Descuento,Ahorro,Limpieza,Detergente,Marca_B,Proveedor_Andes,Activo,44.27,44.27,28.33,0.36,0.0,16,7,11,16.0,4,15,664.05,0,0.94,6,19,0.27,0,2,1664,683,0.41,0.088,39.53,0.12,-1.12,0,Sin promo,0,0.0,0,84.8,0.85,0.843,0.889,3,3,29.2,28.4,0,Ninguno,Digital,CD Central,D,837.9,52.5,0.015,49,120,0,4.5,-0.2,Media,17.2,0
SKU-0576,TDA-075,2025-12-16,Oriente,Pucallpa,Comas,Hipermercado,Mayorista,Descuento,Mascotas,Abarrotes,Conservas,Marca_Propia,Proveedor_Local,Activo,17.81,17.81,13.36,0.25,0.0,33,23,21,13.2,20,75,1335.75,1,2.27,28,96,0.28,0,2,4638,1301,0.281,0.179,20.61,-0.136,-1.87,0,Sin promo,0,0.0,0,26.5,0.91,0.904,0.986,12,12,26.5,213.5,0,Ninguno,Influencers,CD Regional,C,222.5,20.4,0.027,595,730,0,4.3,-0.055,Baja,12.6,0
SKU-0434,TDA-225,2025-05-06,Lima,Lima,Centro,Bodega,Tradicional,Bajo valor,Premium,Abarrotes,Fideos,Marca_Propia,Proveedor_Pacifico,Activo,18.97,18.97,16.31,0.14,0.0,17,6,8,17.0,9,29,550.13,1,1.71,8,31,0.07,0,0,2267,542,0.239,0.299,22.6,-0.161,-2.02,0,Sin promo,0,0.0,0,43.9,0.91,0.889,0.846,8,3,18.5,173.9,0,Ninguno,Influencers,Cross docking,D,632.0,70.3,0.042,72,120,0,5.0,0.359,Media,19.3,0
SKU-0674,TDA-066,2025-04-08,Lima,Lima,Comas,Hipermercado,Moderno,Medio valor,Premium,Bebidas,Isotonicas,Marca_A,Proveedor_Andes,Activo,4.07,3.42,2.15,0.37,0.16,25,12,5,9.4,20,80,273.6,1,3.2,15,65,0.19,1,4,4545,1638,0.36,0.059,4.78,-0.285,-2.42,1,Cabecera,12,3030.85,1,41.2,0.67,0.823,0.709,3,5,23.2,98.0,0,Ninguno,Influencers,Proveedor directo,A,847.3,103.0,0.04,632,730,6,4.7,0.571,Media,42.8,0
SKU-0075,TDA-009,2025-01-10,Lima,Callao,Miraflores,Hipermercado,Tradicional,Medio valor,Premium,Limpieza,Papel,Competidor_X,Proveedor_Andes,Activo,7.87,5.51,4.19,0.24,0.3,32,31,22,8.1,31,118,650.18,3,3.69,31,145,0.23,0,1,4786,2256,0.471,0.179,7.04,-0.217,-1.63,1,Combo,19,2632.48,0,21.9,0.58,0.915,0.753,6,8,21.4,62.9,0,Ninguno,Trade marketing,Cross docking,B,551.9,52.9,0.004,221,730,2,4.0,0.3,Media,43.1,0
SKU-0028,TDA-085,2025-05-21,Lima,Lima,Industrial,Supermercado,Moderno,Conveniencia,Ahorro,Abarrotes,Conservas,Marca_C,Proveedor_Local,Activo,25.18,21.4,15.19,0.29,15%,29,22,22,11.4,14,76,1626.4,2,2.62,20,76,0.0,0,0,4139,1971,0.476,0.364,27.07,-0.209,-0.44,1,2x1,15,336.69,0,38.1,0.85,0.868,0.836,9,6,19.1,96.0,0,Ninguno,Ninguna,CD Regional,B,845.7,88.6,0.04,10,45,0,3.4,-0.278,Alta,26.3,0
SKU-0674,TDA-185,2025-09-01,Lima,Lima,Centro,Bodega,Tradicional,Medio valor,Familias,Bebidas,Jugos,Marca_Propia,Proveedor_Pacifico,Activo,2.58,1.78,1.07,0.4,0.31,39,18,0,15.8,17,74,131.72,1,1.9,19,93,0.26,0,0,1574,682,0.433,0.339,2.58,-0.31,-2.46,1,Cabecera,4,3184.37,1,129.0,0.85,0.784,0.843,8,8,20.7,126.2,0,Ninguno,CRM,Cross docking,E,443.7,103.2,0.062,18,45,0,3.5,-0.234,Alta,15.9,0
SKU-0332,TDA-180,2025-08-06,Centro,Huancayo,Industrial,Hipermercado,Mayorista,Bajo valor,Jovenes,Lacteos,Queso,Competidor X,Proveedor_Global,Activo,19.1,19.1,9.93,0.48,0.0,55,30,16,14.2,36,116,2215.6,4,2.11,38,130,0.12,0,3,4323,1756,0.406,0.043,19.65,-0.028,-1.52,0,Sin promo,0,0.0,0,121.7,0.68,0.88,0.82,5,9,14.2,164.4,0,Ninguno,Influencers,CD Regional,D,676.7,93.9,0.076,31,45,0,3.3,-0.057,Baja,23.6,0
SKU-0369,TDA-188,2025-09-22,Lima,Callao,Surco,Bodega,Online,Conveniencia,Mascotas,Mascotas,Alimento gato,Marca E,Proveedor_Global,Activo,12.34,12.34,7.9,0.36,0.0,24,10,4,24.0,6,28,345.52,0,1.17,8,29,0.04,0,2,2410,439,0.182,0.119,13.24,-0.068,-0.78,0,Sin promo,0,0.0,0,125.5,0.74,0.984,0.72,5,7,33.9,126.1,0,Ninguno,Ninguna,CD Central,D,146.6,67.6,0.024,16,30,1,4.4,-0.272,Media,18.6,0
SKU-0496,TDA-113,2025-01-19,Lima,Lima,Ate,Ecommerce,Online,Conveniencia,Familias,Lacteos,Queso,Marca_D,Proveedor_Norte,Activo,6.75,6.75,4.59,0.32,0.0,0,5,8,0.0,5,22,148.5,0,22.0,6,23,0.05,2,3,2323,804,0.346,0.081,7.47,-0.096,-1.69,0,Sin promo,0,0.0,0,30.1,0.85,0.76,0.941,6,9,19.2,83.1,0,Ninguno,Trade marketing,Proveedor directo,C,703.2,53.9,0.015,14,30,0,5,0.156,Baja,63.2,1
SKU-0566,TDA-094,2025-01-16,Norte,Trujillo,Surco,Bodega,Moderno,Medio valor,Mascotas,Cuidado Personal,Shampoo,Competidor_X,Proveedor_Andes,Activo,31.94,31.94,22.68,0.29,0.0,27,6,0,23.8,7,34,1085.96,1,1.26,9,34,0.0,1,2,2716,944,0.348,0.307,32.4,-0.014,-0.63,0,Sin promo,0,0.0,0,41.5,0.54,0.803,0.952,4,12,27.0,160.0,0,Ninguno,CRM,Cross docking,A,848.8,73.2,0.01,43,45,5,4.0,-0.049,Alta,7.3,0
SKU-0041,TDA-090,2025-10-02,Centro,Ica,Los Olivos,Bodega,Tradicional,Bajo valor,Mascotas,Lacteos,Queso,Marca_E,Proveedor_Andes,Activo,10.87,10.87,6.96,0.36,0.0,5,8,0,5.0,4,21,228.27,1,4.2,8,26,0.24,1,3,2205,805,0.365,0.244,12.48,-0.129,-1.37,0,Sin promo,0,0.0,0,22.4,0.48,0.842,0.849,7,8,31.1,43.4,0,Campana escolar,Ninguna,CD Central,E,73.6,103.7,0.041,12,30,1,4.1,0.087,Baja,54.8,1
SKU-0797,TDA-238,2025-11-17,Lima,Lima,La Molina,minimarket,Tradicional,Conveniencia,Ahorro,Limpieza,Detergente,Marca_D,Proveedor_Andes,Nuevo,15.14,10.45,7.84,0.25,0.31,15,11,3,10.5,13,43,449.35,2,2.87,11,53,0.23,0,4,1734,776,0.448,0.027,14.98,-0.302,-1.28,1,2x1,4,3469.91,1,68.7,0.5,0.741,0.736,4,4,16.1,134.1,1,Partido,Influencers,Cross docking,E,742.6,71.2,0.008,89,90,0,4.4,-0.256,Alta,43.6,0
SKU-0376,TDA-238,2025-03-08,Norte,Chiclayo,Los Olivos,Cash&Carry,Tradicional,Medio valor,Premium,Bebidas,Gaseosas,Marca_B,Proveedor_Andes,Activo,2.84,2.84,1.51,0.47,0.0,47,31,14,12.2,22,116,329.44,3,2.47,31,134,0.16,0,4,3669,1296,0.353,0.246,2.87,-0.01,-1.65,0,Sin promo,0,0.0,0,163.6,0.81,0.889,0.92,2,5,18.7,212.7,0,Ninguno,Influencers,Cross docking,E,23.9,50.1,0.041,118,120,0,4.6,-0.327,Baja,27.7,0
SKU-0204,TDA-048,2025-07-20,Lima,Callao,Ate,Bodega,Tradicional,Alto valor,Oficinas,Lacteos,Yogurt,Marca_B,Proveedor_Pacifico,Activo,6.18,6.18,3.89,0.37,0.0,25,9,1,17.4,11,43,265.74,2,1.72,11,52,0.21,1,3,2100,516,0.246,0.198,6.08,0.016,-1.36,0,Sin promo,0,0.0,1,130.9,0.87,0.968,0.776,12,10,29.8,165.4,0,Partido,Influencers,CD Central,B,436.7,37.4,0.048,137,180,0,4.7,0.382,Media,38.3,0
SKU-0852,TDA-055,2025-05-09,Lima,Callao,SJL,Bodega,Mayorista,Descuento,Oficinas,Snacks,Chocolates,Marca_C,Proveedor_Global,Activo,3.23,3.23,2.33,0.28,0.0,25,3,5,25.0,2,10,32.3,0,0.4,3,13,0.3,1,2,1657,674,0.407,0.273,3.09,0.045,-1.38,0,Sin promo,0,0.0,0,86.4,0.5,0.952,0.733,4,7,29.6,91.0,0,Ninguno,Influencers,Proveedor directo,E,16.7,38.5,0.04,37,365,1,3.2,-0.318,Baja,10.7,0
SKU-0647,TDA-234,2025-07-12,Norte,Chiclayo,La Molina,Supermercado,Moderno,Descuento,Ahorro,Bebidas,Gaseosas,Marca_B,Proveedor_Pacifico,Activo,6.17,6.17,3.64,0.41,0.0,56,44,18,11.9,30,141,869.97,5,2.52,43,180,0.28,0,0,2986,1304,0.437,0.209,6.7,-0.079,-1.31,0,Sin promo,0,0.0,0,166.3,0.93,0.923,0.888,5,2,20.4,41.3,0,Ninguno,Influencers,CD Central,C,780.0,78.5,0.042,25,180,2,3.2,-0.037,Media,14.3,0
SKU-0202,TDA-219,2025-10-27,Lima,Callao,SJL,Bodega,Tradicional,Medio valor,Oficinas,Bebidas,Energizantes,Competidor_X,Proveedor_Pacifico,Nuevo,7.59,7.59,6.22,0.18,0.0,11,13,18,11.0,9,29,220.11,1,2.64,11,37,0.28,0,3,2365,571,0.241,0.275,8.12,-0.065,-2.17,0,Sin promo,0,0.0,0,115.4,0.97,0.906,0.702,12,13,20.5,51.3,0,Ninguno,Trade marketing,CD Regional,C,455.8,33.0,0.063,153,365,2,5.0,0.246,Media,70.9,1
SKU-0404,TDA-246,2025-03-30,Centro,Huancayo,Surco,Supermercado,Moderno,Alto valor,Jovenes,MASCOTAS,Alimento perro,Marca_A,Proveedor_Global,Activo,47.56,32.34,27.81,0.14,0.32,35,17,7,18.4,17,57,1843.38,1,1.63,15,64,0.12,0,3,2826,609,0.215,0.082,42.45,-0.238,-2.29,1,Cabecera,16,4894.52,0,111.1,0.75,0.73,0.868,5,3,32.8,50.2,1,Ninguno,Trade marketing,CD Central,C,656.6,43.3,0.075,29,60,1,3.6,0.017,Baja,22.1,0
SKU-0617,TDA-210,2025-11-08,Lima,Lima,Los Olivos,Supermercado,Moderno,Alto valor,Jovenes,Mascotas,Arena,Marca_B,Proveedor_Local,Activo,"69,49",69.49,45.17,0.35,0.0,0,8,11,0.0,8,33,2293.17,1,33.0,7,35,0.06,3,4,3282,1059,0.323,0.131,72.52,-0.042,-1.44,0,Sin promo,0,0.0,0,90.5,0.61,0.778,0.847,3,13,14.7,121.4,0,Campana escolar,Digital,Proveedor directo,B,160.4,61.2,0.02,30,30,0,4.0,-0.334,Media,73.1,1
SKU-0515,TDA-099,2025-06-04,Lima,Lima,Surco,Supermercado,Online,Bajo valor,Premium,Limpieza,Desinfectante,Marca_D,Proveedor_Andes,Nuevo,39.45,39.45,30.38,0.23,0.0,0,7,6,0.0,7,26,1025.7,1,26.0,9,35,0.35,2,4,1449,380,0.262,0.281,44.08,-0.105,-0.72,0,Sin promo,0,0.0,0,157.5,0.82,0.812,0.894,1,4,20.6,109.3,0,Ninguno,Ninguna,Cross docking,C,512.5,36.2,0.076,29,90,0,4.4,0.474,Baja,69.8,1
SKU-0479,TDA-186,2025-05-21,Lima,Lima,Comas,Bodega,Mayorista,Medio valor,Jovenes,Mascotas,Arena,Marca_D,Proveedor_Norte,Activo,16.27,16.27,13.34,0.18,0.0,15,13,0,10.7,10,42,683.34,1,2.8,11,41,0.02,0,2,2438,740,0.304,0.365,17.35,-0.062,-2.2,0,Sin promo,0,0.0,1,23.2,0.94,0.798,0.78,11,6,20.9,41.7,0,Ninguno,Digital,CD Regional,C,323.6,29.4,0.01,325,365,0,4.6,0.326,Media,32.7,0
SKU-0356,TDA-082,2025-08-03,Lima,Callao,Los Olivos,Minimarket,Mayorista,Conveniencia,Jovenes,Cuidado Personal,Desodorante,Marca_D,Proveedor_Global,Activo,18.38,12.31,7.88,0.36,0.33,10,4,3,10.0,3,13,160.03,0,1.3,4,17,0.31,0,2,797,342,0.429,0.119,18.54,-0.336,-0.55,1,Combo,7,888.43,1,138.3,0.59,0.811,0.701,9,7,13.8,92.8,0,Ninguno,Influencers,CD Central,D,676.8,64.9,0.009,32,60,1,3.7,0.378,Alta,37.8,0
SKU-0063,TDA-147,2025-11-14,Oriente,Iquitos,Centro,Bodega,Tradicional,Alto valor,Ahorro,Limpieza,Detergente,Marca_D,Proveedor_Norte,Activo,13.08,13.08,11.12,0.15,0.0,0,3,0,0.0,0,1,13.08,0,1.0,0,1,0.0,2,6,2146,826,0.385,0.34,14.3,-0.085,-2.21,0,Sin promo,0,0.0,0,173.3,0.5,0.842,0.848,9,5,30.0,138.6,0,Ninguno,CRM,Cross docking,C,514.5,50.1,0.044,700,730,2,4.5,0.547,Media,77.6,1
SKU-0467,TDA-006,2025-09-18,Sur,Tacna,Ate,Supermercado,Mayorista,Bajo valor,Premium,Bebidas,Gaseosas,Marca_E,Proveedor_Local,Activo,3.64,3.64,3.09,0.15,0.0,25,25,19,7.0,21,107,389.48,4,4.28,22,102,0.05,0,2,4061,1795,0.442,0.332,3.9,-0.067,-1.56,0,Sin promo,0,0.0,0,39.4,0.47,0.881,0.879,4,7,13.4,30.2,0,Ninguno,Ninguna,CD Central,C,507.3,34.6,0.044,93,180,0,3.3,0.177,Media,18.4,0
SKU-0292,TDA-123,2025-05-25,Lima,Lima,SJL,Hipermercado,Moderno,Alto valor,Ahorro,Bebidas,Energizantes,Marca_E,Proveedor_Global,Activo,6.75,6.75,4.66,0.31,0.0,21,33,28,6.4,28,98,661.5,4,4.67,27,118,0.2,1,3,3625,1234,0.34,0.255,6.02,0.121,-0.73,0,Sin promo,0,0.0,0,175.9,0.48,0.954,0.891,5,13,33.2,81.8,0,Ninguno,Trade marketing,CD Central,E,634.6,13.8,0.039,222,365,1,3.5,0.535,Baja,62.4,1
SKU-0107,TDA-220,2025-07-27,Sur,Tacna,Industrial,Supermercado,Moderno,Conveniencia,Mascotas,Bebidas,Energizantes,Marca_C,Proveedor_Andes,Activo,7.79,7.79,5.06,0.35,0.0,10,13,2,3.2,29,95,740.05,2,9.5,16,78,0.18,0,1,2896,1249,0.431,0.149,7.52,0.036,-0.56,0,Sin promo,0,0.0,1,95.1,0.66,0.742,0.756,4,14,31.5,1.5,0,Fiesta local,Ninguna,CD Central,C,731.7,18.8,0.076,79,90,1,4.6,0.315,Baja,65.4,1
SKU-0492,TDA-091,2025-11-21,Lima,Lima,La Molina,Hipermercado,Moderno,Alto valor,Familias,Bebidas,Jugos,Marca_A,Proveedor_Global,Temporal,4.26,4.26,3.66,0.14,0.0,26,30,12,6.5,26,120,511.2,3,4.62,30,138,0.15,0,1,5012,2340,0.467,0.202,4.78,-0.109,-0.37,0,Sin promo,0,0.0,0,94.9,0.71,0.868,0.906,9,5,15.1,159.4,0,Ninguno,Ninguna,Proveedor directo,C,133.6,22.5,0.018,3,90,2,4.7,0.275,Baja,62.1,1
